"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000172432",5.94139620741212,-5.60283058606965,1.87473688362497,-2.98859569841933,0.00280262717021805,0.319128561455858
"ENSG00000085662",356.55346078109,1.18961842258624,0.398736634581795,2.9834690856383,0.00285000825230033,0.319820491269007
"ENSG00000060982",373.54865319093,1.50361051522824,0.512005815474275,2.93670593142665,0.00331718495317163,0.33023812169882
"ENSG00000131095",38.156905046439,1.76315545093299,0.60003168575405,2.93843724055549,0.00329871437102916,0.33023812169882
"ENSG00000011052",10.0232977882489,2.43547620356297,0.822625303057392,2.96061426084416,0.00307026211186358,0.33023812169882
"ENSG00000171885",6.95092071455331,4.40335496111165,1.49435851056934,2.94665231265956,0.00321234171804844,0.33023812169882
"ENSG00000162636",34.7299523159312,-1.84721366874332,0.627771945510003,-2.94249158783711,0.0032558263144366,0.33023812169882
"ENSG00000173960",14.4847779730735,-2.77372624165321,0.944788130410091,-2.93581825636321,0.00332669165601291,0.33023812169882
"ENSG00000143153",16.8705935764253,2.28488027518123,0.775990438277285,2.94446962549399,0.00323508699463634,0.33023812169882
"ENSG00000132561",5.6477305103153,5.06015991268416,1.71641898847553,2.94809131491747,0.00319742601905194,0.33023812169882
"ENSG00000197694",209.979485874984,0.873009578401865,0.29733635350492,2.9361010455367,0.00332366038870116,0.33023812169882
"ENSG00000065970",35.8528639767752,-1.52121008478307,0.519736960864871,-2.92688455762641,0.00342375940146406,0.335571760070079
"ENSG00000139112",129.186302578693,1.81967271483869,0.624443750018983,2.91406986583399,0.00356750056109138,0.336473707996713
"ENSG00000134690",11.5520123314824,-3.40874668108152,1.17039217457675,-2.91248246111542,0.00358568336196426,0.336473707996713
"ENSG00000050405",39.0579538729334,-1.8665520592178,0.640940844678835,-2.91220644574945,0.00358885354745736,0.336473707996713
"ENSG00000104081",60.9692420268717,1.65286259027938,0.56932417049539,2.90320115662955,0.00369369303625476,0.336473707996713
"ENSG00000060558",105.371174425707,1.27837386677007,0.439678777478183,2.90751778855985,0.00364309623674855,0.336473707996713
"ENSG00000142512",1017.10040774909,-1.74846328823579,0.601629710017209,-2.90621167659053,0.00365833874211479,0.336473707996713
"ENSG00000119686",116.451149034241,-1.51479605420275,0.523838271779113,-2.89172467116242,0.00383133543957883,0.344953840798359
"ENSG00000042445",278.007762984322,1.1078892485782,0.383953104520648,2.88548063691622,0.00390816501767552,0.347826686573122
"ENSG00000176046",7.92533448913108,3.40113722258943,1.18461181374358,2.8710985177847,0.00409048020170337,0.359915775020332
"ENSG00000176714",4.66098387377988,-4.26868840288356,1.4980512540321,-2.84949422884838,0.00437888001672637,0.378377005437963
"ENSG00000184661",5.7585946756332,-5.58768566321903,1.96189529223675,-2.84810595414015,0.00439802795937191,0.378377005437963
"ENSG00000058272",167.427531177996,-1.60431924602833,0.564641023691099,-2.84130833346253,0.00449288499451896,0.382290203434728
"ENSG00000095139",125.692131282622,-2.39010796427642,0.854237857322254,-2.79794198277351,0.00514293496081697,0.399325053314073
"ENSG00000139679",122.048992866221,-1.17403673300094,0.421276970783225,-2.786852390289,0.00532227161477756,0.399325053314073
"ENSG00000103569",96.33504431031,-2.29148614891148,0.819014029458025,-2.79785945843669,0.00514424909452281,0.399325053314073
"ENSG00000188641",207.957005088432,2.12362212753086,0.752040628731883,2.82381303136745,0.00474560593554082,0.399325053314073
"ENSG00000185897",33.6774309283183,-2.33375459180609,0.838168851568673,-2.78434898581396,0.00536352906427271,0.399325053314073
"ENSG00000163563",151.432197872758,-1.15908228586923,0.411479937572619,-2.81686220890093,0.00484953262828577,0.399325053314073
"ENSG00000121807",7.01396200265101,-2.82215110439251,1.01038961091823,-2.79313155429992,0.00522004579138392,0.399325053314073
"ENSG00000113194",7.84147688603007,-3.97184818483124,1.41215065297093,-2.81262355151352,0.00491391416744591,0.399325053314073
"ENSG00000117724",9.24541622466819,-4.43599493073761,1.58980524198614,-2.79027569766704,0.00526631762875899,0.399325053314073
"ENSG00000143772",16.6881685503206,1.69353165729885,0.604910923497674,2.79963808143292,0.00511599306255723,0.399325053314073
"ENSG00000136960",33.5496451233784,-2.32028977179115,0.833211692118585,-2.784754215212,0.00535683113639045,0.399325053314073
"ENSG00000185220",11.1067691193187,-2.33054718918876,0.83634377794708,-2.78658997728112,0.00532658283430576,0.399325053314073
"ENSG00000170525",3775.4591034367,1.47493568895718,0.529390463343871,2.78610173602451,0.00533461261133275,0.399325053314073
"ENSG00000103021",7.79293233898367,3.43213397484413,1.23537895018265,2.7782033798914,0.00546603936265141,0.4004293770295
"ENSG00000197020",10.5066655366543,-3.56628419874002,1.28409785766377,-2.77726824124476,0.00548179180745537,0.4004293770295
"ENSG00000122574",13.8784885925498,2.5921430371687,0.939696354287405,2.75849004345067,0.00580690741140137,0.42021386996711
"ENSG00000010278",37.973814972814,3.00031078316852,1.09788194931493,2.7328172988368,0.00627951543623608,0.428578262598504
"ENSG00000111271",384.582696529294,1.12987572501174,0.413429247476766,2.7329361236719,0.00627725048885711,0.428578262598504
"ENSG00000197324",151.190529022691,1.19121703748063,0.434397243188299,2.74222973593842,0.00610236446659833,0.428578262598504
"ENSG00000081014",20.1280796150941,-1.58237224475237,0.58250780238872,-2.71648248875543,0.00659796854476195,0.428578262598504
"ENSG00000108509",177.980259806339,0.955129141959624,0.347564541498367,2.74806267015047,0.00599485493359108,0.428578262598504
"ENSG00000120063",42.979699856381,2.39021499084251,0.880608181527391,2.71427751976679,0.00664204978843091,0.428578262598504
"ENSG00000136732",27.9139467137379,2.24446516700491,0.826314376034151,2.71623637697929,0.00660287567935969,0.428578262598504
"ENSG00000198862",60.4442316401705,-1.39568847003861,0.511540943105225,-2.72840031448179,0.00636423225391181,0.428578262598504
"ENSG00000100345",1204.79518218825,0.89685074039844,0.326753414147796,2.74473257681947,0.00605602251461042,0.428578262598504
"ENSG00000182903",26.9541320677985,-1.63562549608954,0.600836157883204,-2.72224877719076,0.00648393111970022,0.428578262598504
"ENSG00000112299",27.3963198141388,-1.69453142638447,0.623920596290585,-2.71594083679721,0.0066087726856747,0.428578262598504
"ENSG00000081377",34.683163487061,1.20220468889019,0.441118494106436,2.72535544293029,0.00642322966993271,0.428578262598504
"ENSG00000185436",107.107781746183,1.99226963614552,0.72872505397972,2.73391126772068,0.00625869080755291,0.428578262598504
"ENSG00000161642",96.7500714737899,1.56553356725595,0.578688776278305,2.70531178662959,0.00682403064924895,0.436681564604418
"ENSG00000134057",4.62789637252777,-5.27506057738531,1.96071231285258,-2.6903796864063,0.00713707651539293,0.45297035621875
"ENSG00000120708",82.0776809407336,1.35415149171071,0.505121098439539,2.68084523868447,0.00734364698765528,0.45856337601141
"ENSG00000138182",29.8299840491137,-1.41258134358933,0.526581855929365,-2.68254845411691,0.0073063566748678,0.45856337601141
"ENSG00000165490",6.94652836277863,-3.36571432138866,1.2573229084709,-2.67688936446874,0.00743091679566762,0.460300709990835
"ENSG00000167566",71.5429692348679,1.51898819175783,0.570515637006198,2.66248301226024,0.00775664847530035,0.4609138994946
"ENSG00000185271",6.39787158811622,-3.86177235179215,1.45429657652543,-2.65542284436823,0.00792090510625803,0.4609138994946
"ENSG00000167083",61.7313564550046,1.23793598603365,0.465258267471851,2.66075010931117,0.00779667976283631,0.4609138994946
"ENSG00000268758",63.6785784116566,-2.67369194488421,1.00278271211,-2.6662724761762,0.00766975023731723,0.4609138994946
"ENSG00000198464",28.0172919563449,-1.56176654459531,0.586071533224381,-2.66480532846044,0.00770329013951849,0.4609138994946
"ENSG00000085265",14.74015546607,-2.15439199325913,0.812040247005368,-2.65306061023955,0.00797655463415685,0.4609138994946
"ENSG00000162551",26.3911242210742,-2.02791984745361,0.762374341148257,-2.66000537793447,0.00781394038106513,0.4609138994946
"ENSG00000122952",19.3775269566682,-2.86614270499808,1.07719415158604,-2.66074848324978,0.00779671741277341,0.4609138994946
"ENSG00000162512",6.47262121165238,2.43484882324888,0.916449215434025,2.65682896798133,0.00788794497398282,0.4609138994946
"ENSG00000127564",4.40274601187305,-5.20374281999026,1.96491163371267,-2.64833427147961,0.00808894991262179,0.463946216099485
"ENSG00000166401",56.2745848796215,-1.25381573976801,0.473965237174976,-2.64537489551186,0.00816004547700539,0.464582589179799
"ENSG00000241170",10.5777609767293,-2.05596652673161,0.778666374567465,-2.64036896144856,0.00828158119337595,0.468060461170146
"ENSG00000161016",32.7796455649318,1.55265046140116,0.589736346591019,2.63278746574852,0.00846873229934315,0.47516952314358
"ENSG00000203485",9.48648913378516,2.06951548567416,0.787765439397938,2.62707067633713,0.0086123443943014,0.476324161750541
"ENSG00000163071",9.61787823903841,3.77575281020548,1.43704765659973,2.62743743595775,0.00860306604743608,0.476324161750541
"ENSG00000158859",24.6114734513679,-2.3162817142324,0.883594187365718,-2.62143158856441,0.00875613340662435,0.480021365233496
"ENSG00000118777",9.03498071640729,-2.92546821697419,1.11675953150244,-2.61960443090052,0.00880318143654351,0.480021365233496
"ENSG00000253710",75.5167660074702,-1.15985091744618,0.445795178562703,-2.60175742856994,0.00927474278414486,0.48326241843643
"ENSG00000100744",7.44338862536067,-2.88839437427709,1.11105396206707,-2.5996886495984,0.00933083759754963,0.48326241843643
"ENSG00000108298",42.4117055670454,1.634990007287,0.627585307742444,2.60520759029303,0.00918186102195834,0.48326241843643
"ENSG00000079385",46.4627798583784,-1.93264272628416,0.740758109688685,-2.6090065042911,0.00908055163518334,0.48326241843643
"ENSG00000135636",56.715729653506,-1.91934344153512,0.736081496533529,-2.60751486156628,0.00912021113779887,0.48326241843643
"ENSG00000161011",90.1612575475601,1.50251530032031,0.578213626859283,2.59854702574481,0.00936192209291806,0.48326241843643
"ENSG00000172469",32.1458021332652,-2.22143412483863,0.852115524499287,-2.60696356417631,0.0091349080138177,0.48326241843643
"ENSG00000156469",18.605599670496,-1.68942042157053,0.649327185593083,-2.60180146319833,0.00927355206572579,0.48326241843643
"ENSG00000079616",52.2031510428803,-1.33631687857015,0.516245516773322,-2.58852975019037,0.00963866206649873,0.486483392646971
"ENSG00000198842",25.0953521942523,-1.93949688444199,0.747896464537108,-2.59326922429349,0.00950683178125555,0.486483392646971
"ENSG00000142731",13.1517742346933,-2.43845972524601,0.94250519952261,-2.58721089971824,0.00967563508557841,0.486483392646971
"ENSG00000145416",298.312328148958,-1.01603856629934,0.392086539906176,-2.59136303567695,0.00955965860531618,0.486483392646971
"ENSG00000144136",86.9436428495764,-1.49641589775659,0.580315090658644,-2.57862654589629,0.00991939602759276,0.487905858804778
"ENSG00000157014",14.5734000413557,-1.65153635427148,0.642945931166968,-2.56870177446164,0.0102080264918473,0.487905858804778
"ENSG00000163788",139.006520731362,0.948493677657902,0.369061416866504,2.57001581392885,0.0101693872658417,0.487905858804778
"ENSG00000120756",58.7155873687985,1.63033955913954,0.634058409261604,2.57127661320376,0.0101324360266008,0.487905858804778
"ENSG00000186432",13.3089546327418,-2.512825567288,0.972813281013083,-2.58305022796477,0.00979310644447327,0.487905858804778
"ENSG00000185477",112.256646019248,1.19140905177881,0.463804327976402,2.56877519228202,0.0102058642044508,0.487905858804778
"ENSG00000146070",98.475775434105,1.2516038171214,0.485211702828803,2.57950047334905,0.00989433229461213,0.487905858804778
"ENSG00000097007",46.2951182316485,1.13832534172678,0.44208647837569,2.57489291667369,0.0100271125073893,0.487905858804778
"novelGene_903",11.9990526588398,-2.16642819104702,0.853236988599401,-2.53906970747158,0.011114767514677,0.488864933183606
"ENSG00000165475",16.5463528834935,1.77267241058773,0.697659733897208,2.5408839359058,0.0110572618293122,0.488864933183606
"novelGene_1147",33.1072744257604,2.01140973723531,0.78914187494145,2.54885693068125,0.0108076627747755,0.488864933183606
"ENSG00000137831",24.0778973790707,-1.67306541235741,0.653991746565467,-2.55823627919429,0.0105204583235153,0.488864933183606
"ENSG00000011304",152.053017891552,1.13421279640948,0.446819489986651,2.53841388262488,0.0111356205088906,0.488864933183606
"ENSG00000105640",27.9127221379721,1.19243127126419,0.468174645221497,2.54697960138366,0.0108659784639429,0.488864933183606
"ENSG00000152689",61.1051533985635,1.34585005947071,0.528137078966134,2.54829685903764,0.0108250311551851,0.488864933183606
"ENSG00000100263",18.9219074884204,-1.94726931510703,0.760222103283535,-2.56144790673203,0.0104236872258294,0.488864933183606
"ENSG00000152661",5.4042523826146,4.65448122488762,1.83451396500211,2.53717404919416,0.0111751379534416,0.488864933183606
"ENSG00000122565",11.4339669754665,-3.46193265249951,1.36444652668558,-2.53724318600379,0.0111729310681445,0.488864933183606
"ENSG00000173535",135.434074805953,-1.38521519313275,0.545242183448318,-2.54055030073448,0.0110678172024192,0.488864933183606
"ENSG00000011201",23.6269162163844,-1.87841967120352,0.732295893446126,-2.56511020751984,0.0103143038569228,0.488864933183606
"ENSG00000068323",121.23827459735,1.1286111849527,0.44250484431357,2.55050582938464,0.0107566725169096,0.488864933183606
"ENSG00000107863",78.5792950119049,-1.21363309798229,0.476017964880338,-2.54955314194367,0.0107861071077705,0.488864933183606
"ENSG00000167996",556.434640254705,2.33118648772876,0.913848473765326,2.55095516888438,0.0107428143548111,0.488864933183606
"ENSG00000185909",27.3823869097438,1.78886262114865,0.706334899556771,2.53259837829218,0.0113220593805453,0.490384485657092
"ENSG00000173281",202.822655050367,1.76713244740545,0.698417125626257,2.53019632905034,0.0113998718091536,0.490384485657092
"ENSG00000119471",46.3674442543131,-1.30303924309228,0.514675633297225,-2.53176789183602,0.0113489088136953,0.490384485657092
"ENSG00000137812",7.68596859715725,-4.14816032096445,1.64207631864049,-2.52616779980043,0.0115314388654911,0.490593028217021
"ENSG00000179604",19.5329364391532,1.67327472694511,0.661990091266627,2.527643161159,0.0114830997194343,0.490593028217021
"ENSG00000135404",51.3892301954735,1.67712013434377,0.667028768578833,2.51431454435921,0.0119264010492436,0.504623624722914
"ENSG00000144233",17.2932009670448,-2.15256531178949,0.857663252247377,-2.50980242670888,0.012079872736572,0.506290233120083
"ENSG00000106692",10.8634264660345,-2.28436143556552,0.910352682522034,-2.50931477373905,0.0120965637514162,0.506290233120083
"ENSG00000080839",14.5240648168041,-1.8563907219522,0.740414454641721,-2.50723187576137,0.0121680859255644,0.50654564151422
"ENSG00000079277",672.920993929813,-0.865381121647727,0.345462293082361,-2.50499443492495,0.0122453320065658,0.507035324742454
"ENSG00000185219",22.5844930254965,-1.38305769157759,0.552654698659556,-2.50257112611572,0.0123294848737523,0.507804262646084
"ENSG00000159579",48.2268124579463,-1.61024935914779,0.644864422723098,-2.49703550452996,0.0125236416934334,0.513071733503993
"ENSG00000155366",22.7276145285815,1.51529711839211,0.608662728249909,2.48955135260057,0.0127904439439319,0.521244249778237
"ENSG00000140988",86.928483631505,2.37058779656127,0.954327083266775,2.48404120361592,0.0129900776628371,0.526608226928523
"ENSG00000166825",21.8582887065204,-2.08118766668204,0.838798007300811,-2.4811547578411,0.0130957502233482,0.528127051975962
"ENSG00000076650",27.45457814277,-1.71970085690846,0.69487749445324,-2.47482595225162,0.0133301119900996,0.533219690721362
"ENSG00000163932",46.8491747802307,-1.68974403538938,0.682991891111598,-2.47403235291601,0.0133597597830226,0.533219690721362
"ENSG00000115956",493.350219897828,-0.946677491126854,0.383948908696959,-2.46563401974413,0.0136770999195719,0.543086075267926
"ENSG00000177485",261.59413448184,1.06636968918925,0.433068687515843,2.46235694228121,0.0138027224145504,0.545277957427878
"ENSG00000070785",20.7298731514023,-1.94805892552825,0.793714955011019,-2.45435582790701,0.0141137246655408,0.545987980794827
"ENSG00000166165",26.2301021585374,2.68624405061642,1.09981281343799,2.44245567772508,0.0145877207460018,0.545987980794827
"ENSG00000167186",15.7602529416967,-1.55256329631567,0.631151895946523,-2.45988850906854,0.013898018267822,0.545987980794827
"ENSG00000116473",113.589254276066,0.980993756694498,0.401208548623347,2.44509684566929,0.0144813250223015,0.545987980794827
"ENSG00000138442",17.0741630298667,-1.81711604966104,0.740393880161804,-2.45425590128315,0.0141176475851162,0.545987980794827
"ENSG00000125534",6.54918793099066,2.89080443133869,1.17812422880371,2.45373481052508,0.0141381201630132,0.545987980794827
"ENSG00000117592",26.5304893698245,1.34724066201542,0.551640869361863,2.44224229356665,0.0145963466388388,0.545987980794827
"ENSG00000132357",28.7389958782157,-1.5224742443087,0.620837489782701,-2.45229108964019,0.014194977872624,0.545987980794827
"ENSG00000245060",14.87335249773,1.65742706756706,0.67704496233133,2.44803101681739,0.0143639289805758,0.545987980794827
"ENSG00000136827",98.1959489240003,-0.887220719096365,0.362526931332864,-2.44732361216425,0.0143921551484944,0.545987980794827
"ENSG00000149273",29.6727267768314,1.53062071182413,0.626367060054819,2.44364815686536,0.0145395983666249,0.545987980794827
"ENSG00000149418",15.0031745772588,-2.12681243036769,0.878508740185721,-2.42093485594471,0.0154806512195427,0.547138480865612
"ENSG00000215039",234.485180467554,1.04028365301539,0.431226742577106,2.41238204940265,0.0158486645347552,0.547138480865612
"ENSG00000069424",67.2884746337946,1.07148924741517,0.444106179386675,2.41268709409748,0.0158354078035039,0.547138480865612
"ENSG00000117385",6.5424199427641,-3.17297255789918,1.30063960184768,-2.43954786044626,0.0147056545611627,0.547138480865612
"ENSG00000142494",31.9494662013074,1.7440224409959,0.720955217832436,2.41904406523242,0.0155613549873252,0.547138480865612
"ENSG00000076382",38.5487876584486,-2.55086749454343,1.05791339834578,-2.41122524635014,0.015899025984084,0.547138480865612
"ENSG00000141219",57.7745035264059,-0.951566882105137,0.39433800678977,-2.41307423002834,0.015818597567166,0.547138480865612
"ENSG00000064666",17.4249166349642,-1.96422957167377,0.809157089723975,-2.42750091004433,0.0152032487048053,0.547138480865612
"ENSG00000181666",32.0506820721496,-1.18547412927001,0.48676196968863,-2.43542881961038,0.0148741507354658,0.547138480865612
"ENSG00000159399",823.553543193207,0.988711614123651,0.40862538350517,2.41960400414318,0.0155374168711358,0.547138480865612
"ENSG00000064933",130.243153718233,-1.00856522146684,0.415512863515379,-2.42727797386112,0.0152125950414387,0.547138480865612
"ENSG00000100226",102.070950430314,1.23885986886997,0.509419595837147,2.43190462046148,0.0150196619035695,0.547138480865612
"ENSG00000112983",199.609601745187,-0.816419205127805,0.336933341846135,-2.42308820093154,0.0153891897866024,0.547138480865612
"ENSG00000156482",7.29230078407216,2.59627845725855,1.07087045566859,2.42445614547988,0.0153313349060255,0.547138480865612
"ENSG00000198642",60.1990971635418,-0.978552867358654,0.403198291286232,-2.42697672214086,0.0152252327018728,0.547138480865612
"ENSG00000130741",108.143177864366,1.22373555183914,0.502392247622784,2.43581694906639,0.0148582013835775,0.547138480865612
"ENSG00000198924",34.6049610161011,-1.13406466327986,0.469770154499064,-2.4140841056392,0.0157748205438731,0.547138480865612
"ENSG00000110077",621.071845207365,-1.17901853515501,0.485350865591979,-2.42920867920358,0.0151318200618538,0.547138480865612
"ENSG00000117410",178.407782928429,0.816265183974562,0.33905333651194,2.40748311865032,0.016062904811078,0.547907805956728
"ENSG00000095794",13.4410783794096,2.6088002877548,1.08352835492415,2.40768991037379,0.0160538101789503,0.547907805956728
"ENSG00000196549",3.69444682252552,-3.87873717078908,1.61447067317094,-2.40248227189594,0.0162842238505396,0.553020812608456
"ENSG00000143514",31.2525860625528,-1.50290418023858,0.626103075680494,-2.4004101538794,0.0163767104814176,0.553733053526709
"ENSG00000103707",8.25322349297965,-2.01454893944977,0.844203244898973,-2.38633167027314,0.0170173958288185,0.55758384599643
"ENSG00000103199",13.8490201849339,1.49779037469079,0.628341931064007,2.38371864210065,0.0171387001610681,0.55758384599643
"ENSG00000118454",64.1697314935279,-1.06077603001309,0.443166846365617,-2.39362677671501,0.0166827148408374,0.55758384599643
