ensgene,16-078_2_MFG,16-110-56_1_SVZ,17-005_1_MFG,17-009_1_SVZ,17-094-37_1_MFG,18-018_1_MFG,18-018_1_SVZ
ENSG00000116198,16.83948736496669,10.501415152802585,16.245677428734492,28.935157992937985,28.441221827412573,11.446273806699775,10.546928921570851
ENSG00000169598,7.8509811431622385,6.067006203748496,9.208534002967284,19.90810762015205,25.674160879367854,11.085258628400114,4.666794284400192
ENSG00000198912,20.69031458685485,13.464904544114482,15.485953511899073,19.483287049334685,19.398451758673048,22.386502392151108,16.646049008429316
ENSG00000131697,10.549201102659488,4.4849563175787965,6.030194606926655,19.04412499125624,18.150665041828656,5.459448686206367,6.408715911149683
ENSG00000069424,7.8627585858331575,7.000907422562013,3.2891970583236305,6.779708496887219,9.204980128355967,6.798558741313586,10.778294941479011
ENSG00000116251,56.022154924061184,147.23783423075736,82.01064665420247,46.46766497866522,27.35564517018461,83.23084034820275,85.52722688697929
ENSG00000158286,4.101553720529721,1.7189639572609077,3.211597336793212,5.147234032487697,7.10811155458846,1.5560097664595414,1.4177241667289793
ENSG00000116237,11.862693965263428,13.878427006468332,31.739363342782887,27.795352714510273,15.798184276665342,27.96136100530425,22.068933911062945
ENSG00000097021,15.266856254159375,4.594345496056321,7.236233528311986,3.808824998251247,2.4633045413910324,8.755719591085683,8.913941221871827
ENSG00000171680,25.160827474666096,5.031902209966443,59.973026363434194,24.909715488563155,107.21857135423076,19.262583100388508,10.020901242888588
ENSG00000204859,43.07009528011401,23.916211751296906,38.1915781744481,45.30904923046274,54.94864267302261,30.783006662959828,28.920535036703434
ENSG00000007923,49.87898561198964,37.74062611193773,57.31378250425651,93.71145713702543,72.42777104187897,47.581857654097654,52.47104526618922
ENSG00000116273,10.287738947275443,5.617468403257671,9.209751763306164,15.298622505322454,9.735174653969727,6.820184057423009,9.20646814225526
ENSG00000041988,25.942846459356733,24.272291158039387,28.40988336005303,36.011560827406775,28.361304160318014,26.36268557906074,21.062672446060425
ENSG00000049245,191.10166528576661,123.28059269831152,188.87165910354355,140.4456470440819,108.84867246429613,142.59030640777743,138.52680621317484
ENSG00000049246,14.116632803747747,24.49822698236413,57.468632361011906,60.73111289573418,125.60373545922769,5.83637280571128,5.56676609023409
ENSG00000116288,181.7607693091764,292.06910653500887,184.74309612058718,127.90034344127687,85.43777330403633,289.8658226978248,177.92925811501019
ENSG00000116285,8.845603409062301,7.00090742256202,5.920554704982528,10.512356995173443,14.001941603696398,7.2105926044235025,14.97309081059514
ENSG00000162426,0.5241839057222103,1.0938917847753145,0.5481995097206049,0.3808824998251247,0.6482380372081664,0.2060169315549573,0.23304421495089744
ENSG00000142599,18.815743166428767,26.81502169455357,25.74539321033083,55.70440551816829,64.29163600295844,27.994001028017124,24.16212440560401
ENSG00000074800,1139.9012653262075,564.3837843439039,673.4345911667017,416.4390989392608,294.75855198674617,1401.054534382183,2076.1778063544048
ENSG00000142583,1446.6866884421045,342.316327029915,934.8231115241074,725.2128203650062,877.0237428651639,1581.4971632049655,1717.4385495857541
ENSG00000049239,22.56853790649928,15.183205529717435,31.1865107294844,53.95123453416499,48.44874540553082,20.04164357950008,44.37688302315935
ENSG00000284693,5.176316069006827,3.5235871183547585,6.030194606926655,4.0876715473271314,5.596603364514345,3.204436211383389,0.650739154163888
ENSG00000188807,6.093637904020687,1.4220593202079086,4.933795587485442,6.322649497097068,6.612027979523302,4.7383894257640184,3.2043579555748383
ENSG00000171608,137.69940568170273,42.51575305560607,149.08729481862798,204.68855802520957,142.90970920714474,59.463780108483896,52.34085550871543
ENSG00000171603,22.49010403230836,31.19259090899414,89.39933743813486,95.26944927609043,48.62017495107421,36.77364304486901,45.08071287742926
ENSG00000162441,29.29141579518189,46.27693299794508,38.736539708868115,34.58736829189589,33.863712796907016,39.09141854754428,22.89659411892568
ENSG00000130939,19.520329611839767,13.385083019411605,20.289520630004024,35.59161731121213,36.70528829464414,16.385390344065087,9.316404732818024
ENSG00000142657,264.5502084171556,97.070837858805,116.89131092229414,111.71056560388821,97.56943366385435,203.5970798372604,125.75937275263577
novelGene_ENSG00000142657,1.8398843838789545,6.125793994741763,2.862249666337482,6.805656017277832,6.1461309656456375,3.304800056139464,1.2266924808098247
ENSG00000175279,5.372885033652655,7.219685779517075,5.701274901094291,2.361471498915773,2.852247363715932,3.5022878364342738,2.155658988295801
ENSG00000160049,22.998568863561946,23.95623008657941,41.44388293487777,32.67971848499569,30.596835356225466,28.01830269147419,20.507890915678967
ENSG00000142655,9.697438463489302,7.329074957994603,9.245815055606649,18.676207137310808,22.961839363580488,8.503553153254924,5.8843664275101615
ENSG00000120948,151.35940168225954,116.49185299084915,107.76045786833086,203.21853209452422,158.0106069491311,97.68866890610072,75.3108065050502
ENSG00000171824,86.46498860573975,63.800914202598406,89.03534893594727,132.46226005674185,151.15705968204037,99.43997946321414,58.580324575599796
ENSG00000198793,38.00888990184639,10.391971955365491,35.08571994801653,65.97859560951528,71.40501615523728,24.833393702407626,18.52862553048724
ENSG00000171819,0.7862758585833155,1.3126701417303774,0.4385596077764841,0.6855884996852244,1.1668284669746996,0.9270761919973078,0.0
ENSG00000120942,33.832110271199085,27.62397551056687,44.00355661762869,37.197361718941934,24.026551533002728,23.913275427911874,18.884201646187528
ENSG00000132879,30.87815021424161,16.444849364414708,36.092907208260975,20.134599417211227,28.50268023326229,35.07020409328415,23.44367898582338
ENSG00000116670,53.46675838366549,25.70645694221986,47.58371744374853,14.549711493319785,14.26123681857966,51.60724135451677,43.229701873391505
ENSG00000177674,86.04756853526942,64.20851509086195,64.30227776072324,60.770366753905364,80.70546124861521,125.29334238826117,116.86278825742669
ENSG00000177000,90.5111831573814,68.20965049766627,97.85461956373702,231.4934592904414,374.025690409064,53.351102376023036,89.90816949882328
ENSG00000011021,40.154425175638906,25.640157291324602,36.08230716278867,99.4421046073408,91.44851286507358,24.555341552329978,28.050790688008078
ENSG00000083444,60.73981007556112,26.03462447765245,90.7818388097322,70.46326246764808,64.17556568360844,61.80507946648721,84.07070054353647
ENSG00000116688,69.28838959125801,25.38021359023148,59.66122704559682,68.17544462133614,69.67866123437643,90.86442963646692,126.27444968614435
ENSG00000116691,52.73320641983928,18.36006280793071,44.50053713363397,40.032564701265706,36.987979371085814,31.440565087087307,33.441844845453794
ENSG00000028137,476.7621933713803,220.16201621107442,739.0768486291498,368.91721101090246,523.8330663654651,455.7580357871345,2034.689660176625
ENSG00000048707,81.69819488722547,82.62383886496009,92.17538105604231,200.6671042780072,255.04016872793758,73.3360972284033,62.91887698303482
ENSG00000162496,130.22511574073602,203.6435475970299,228.82278867488301,189.7983844521415,162.07524260672443,122.80525918427358,183.40579716635625
ENSG00000162493,150.74599797778126,107.6480923995492,100.57109903007792,113.86138147678813,163.96897190531783,97.18890017187091,116.3449371282913
ENSG00000116731,31.98037988883965,38.07584144754279,43.44085793355882,72.00999163125448,63.579607762274726,29.58608597737069,25.35089242148959
ENSG00000175147,1.1794137878749733,2.0717092209182155,3.0164105113754616,4.67169126993787,8.104353447058562,1.3804396717941485,1.7753263275260902
ENSG00000171729,32.319021412337534,53.616797957003975,64.8153625665999,51.35891515116686,52.9193142733093,34.1248291356522,41.69471091732426
ENSG00000142621,1.6390342540083074,2.406717148221708,0.6584465563556533,2.5981652833214217,2.733819267424209,1.9688548778388235,0.2914559189576897
ENSG00000142634,104.47050898335043,79.19608213578302,265.31445475941194,154.64721200825917,104.56340998335959,245.7753394980321,165.16159332845103
ENSG00000132906,17.736531811046426,12.375274850221492,20.503588524339914,19.432519218528657,35.725511772898024,30.792439636872764,16.724329095250948
ENSG00000116138,20.52730899310645,17.32978069343838,25.58244893510805,35.46547147360484,25.73954155045164,19.674757129855664,9.4830992960668
ENSG00000197312,29.288775732228533,10.938917847753146,17.323104507171116,27.956775487164197,23.59586455437725,19.056566168833548,26.974867880566386
ENSG00000162461,19.99070715765864,24.96605590317901,31.904793440480212,54.40361041127695,44.76429143452381,21.119445437358593,21.02902859533893
ENSG00000065526,29.420208482751516,37.8509743590509,65.67768967778923,130.72164102411162,115.67930863754185,56.77983379648222,90.77107608014038
ENSG00000116809,32.10626422548539,10.173193598410418,23.134019310209517,34.5079544841563,32.67119707529157,14.936227537734391,15.672223455447847
ENSG00000173641,0.32761494107638145,1.7502268556405032,0.32891970583236296,1.295000499405424,0.7778856446497996,0.10300846577747864,0.5826105373772436
ENSG00000142627,6.028114915805419,0.2187783569550629,5.153075391373687,4.41823699797145,4.4080186530155325,1.9571608497720927,5.476539051346091
ENSG00000142632,8.204191144971407,2.8441186404158185,3.790809252471728,7.286352592547733,10.38516910640769,5.066908490437948,3.6121853317389103
ENSG00000237276,0.6656412279303621,0.0,0.6628689300266899,1.3947748248629597,2.7068154179351023,2.2662203601915336,0.058350989067316825
ENSG00000132881,0.9828448232291442,1.0938917847753145,0.2192798038882421,1.5235299993004987,0.3889428223248998,0.5150423288873933,0.5243494836395193
ENSG00000037637,47.00281390535289,26.586099162742528,55.49442451173358,74.19625510344994,76.5752553873144,45.79002713778797,69.11039056089247
ENSG00000055070,39.96911920659533,28.587984726508537,32.7823306812922,32.375012485135606,23.29794865597917,49.11794119110978,32.953592197474904
ENSG00000157191,103.97514447065771,87.1642213879533,129.7412010390257,89.20745678606787,94.26161721761677,90.86794699913807,79.22337555511706
ENSG00000219481,52.87476993087093,74.96852227867402,69.915953938293,195.2356466818092,173.572772013153,46.726744647392216,37.778616591928575
ENSG00000186301,4.390040210423503,2.027781590070355,0.7844555083424885,15.587896027677074,12.551719897826695,0.8240677262198288,0.9321768598035896
ENSG00000058453,6.104005438845673,2.187799811180056,11.679115911960015,20.445191976758466,19.197768235296788,4.032278813472201,2.5052253107221447
ENSG00000159363,11.524707159919801,10.067209200056064,33.36292748300027,61.00538349908351,50.28313414516524,33.85846349327257,34.8755952882729
ENSG00000117115,1207.2282354270367,579.5180989024688,802.2209345260272,1181.8907496466854,810.8260183527829,667.6125923440204,1834.8482115935271
ENSG00000142623,3.2106264225485384,0.9845026062977827,0.8771192155529679,2.2091184989857204,9.98286577300576,2.1631777813270485,1.7478316121317323
ENSG00000159339,51.6830203643923,5.592586842513044,6.9528581178731335,0.15235299993005014,8.297446876264532,28.5826507957329,2.680008471935323
ENSG00000179051,39.83694279551108,27.305208098872903,87.95831119463652,110.3184025372344,42.1545669228362,83.77684590137216,42.331577211192744
ENSG00000074964,65.81296529506115,37.07470442523942,65.72278718769091,105.37040608697664,137.39941482583322,54.13877931410983,41.505322958671506
ENSG00000117154,33.88042607343961,14.193760791014345,95.29479302670906,65.79311688415675,70.48341732845115,97.52589331157007,117.21397379905922
ENSG00000159423,7.928281574048404,5.469458923876573,8.332632547753198,5.484707997481794,8.297446876264537,6.489533343981153,8.506113845707747
ENSG00000169991,0.2683832216051392,0.6564790175277258,0.11650285191508987,1.183703096766928,1.055012984481728,0.6002747973935982,1.2573164628821565
ENSG00000127481,43.0591655556165,45.55518496059943,51.277460441822825,128.16547809528365,129.74777090516287,48.46771796118108,57.117642371704406
ENSG00000230424,124.26860050050192,48.246521929385175,107.82962780873564,79.16456777439537,314.41190925134117,124.01704807668443,49.24386702332068
ENSG00000127463,83.55307482146482,31.347894460059482,73.45795243925248,86.42019108583477,137.21880976824892,55.837950927618245,74.5029374048655
ENSG00000053371,31.961328924416513,65.3817192962209,64.00182066602042,58.06011632527142,39.92379424143793,41.48302797306354,38.89298652983959
ENSG00000040487,18.477482676707915,17.11727438079915,20.42183407732294,25.81817372956873,27.1433062264258,12.950496598097176,12.665377207327865
ENSG00000077549,445.50934718920195,336.7039361748332,423.0738631782605,510.22849000574064,422.00614540101714,442.6104651574298,409.881538120976
ENSG00000173436,101.55934859476923,147.94606153425906,96.17130274220156,86.51178334199001,70.69241931702386,136.99833457849314,82.84158097963737
ENSG00000158747,14.021919478069124,17.939825270315158,47.36443763986028,58.960610972929295,28.392826029717693,22.043811676380432,18.993103518498145
ENSG00000162542,14.021919478069124,7.219685779517079,14.911026664400461,15.844711992725193,20.873264798102962,8.24067726219829,8.098286469543687
ENSG00000169914,5.7045300122475835,1.4649015206992084,2.964864237058524,6.234079345904013,8.018116287864192,5.964951969657843,3.1746147639041604
ENSG00000117215,0.26209195286110515,0.2187783569550629,2.19279803888242,0.7617649996502494,1.2964760744163328,0.5150423288873933,0.0
ENSG00000227066,27.149877255313463,5.083549180543315,7.9732946480889275,53.99813630920014,80.89462295302245,19.170384894567963,18.906947769562787
ENSG00000162543,0.4586609175069339,14.439371559034154,0.32891970583236296,1.5997064992655237,1.944714111624499,1.7511439182171424,1.6895705583940042
ENSG00000236963,60.623407242299,77.16051590279812,41.45498300644422,280.0827560914629,198.7738139288137,23.93524222209936,14.625516694389054
ENSG00000090432,34.799271744170696,24.90666615945961,62.81104445283508,43.47707853788257,27.67568790374253,32.3513976611057,32.92341860202856
ENSG00000158828,8.732069562211144,22.4725658497453,59.819145339268786,54.36556166745616,25.597413061823445,46.62713924200165,48.999511832867384
ENSG00000244038,310.4807634369653,238.05604521861957,387.42327693877405,236.01047901612674,231.67757067632573,455.8527024533326,381.8704106936305
ENSG00000127483,141.10457951391112,125.54342076807517,144.3830917475071,364.98451923092483,216.80590649225783,88.12373842671225,88.48637525595983
ENSG00000075151,30.425789423767572,37.848655753225934,76.11150224465727,91.0831018152774,56.44438733398451,63.63513683257652,56.55613214142435
ENSG00000117298,15.697364872358284,4.16073431167548,2.1793542774613957,5.675825547668397,20.737984497130352,17.407007642448338,3.1106657093605987
ENSG00000142794,6.669176706485215,21.671953195238828,7.68999050035034,24.46859252457488,22.032596975327976,10.738148056368878,5.0932463121212095
ENSG00000162551,88.78364903169916,9.516858527545233,17.980943918835848,1.142647499475374,12.964760744163337,44.808682613203246,5.7095832662969865
ENSG00000090686,28.45474391698591,41.10381801302514,32.67269077934805,55.998293936802256,46.93158706770876,31.99138021926392,30.31391013572056
ENSG00000218510,13.170120631270533,28.441186404158177,8.113352743864953,6.62735549695717,9.07533252091433,11.124914303967692,7.515675932166443
ENSG00000070831,228.8479262097543,236.9977832605933,239.43761861011384,171.70318625028727,115.06013139552046,312.7799772249008,127.19252248710028
ENSG00000184677,21.75363208747173,19.033717055090467,20.94122127132713,61.62678847170521,77.72531231997777,19.10090090066623,14.518297094353645
ENSG00000159189,3625.794561984103,1685.8868685165564,5990.47817457654,1553.988009039733,1546.5879485915484,5050.3397039395095,3037.8406904726385
ENSG00000173369,4607.748699027562,1775.2066686474936,5443.757072901064,1484.8092801125706,1490.9404986531842,4372.915927093206,4258.277493301496
ENSG00000133216,6.552298821527628,7.876020850382263,38.483605582386545,43.192075480169095,19.706436331128256,9.682795783082993,7.865242254592791
ENSG00000004487,41.23893126306621,41.16975427456646,52.11842964559326,79.02531540454879,56.1966592219516,45.04404898453679,41.95671750631282
ENSG00000169641,39.839325612759524,74.38536502671043,56.35625839368291,90.29884342924088,81.64134625362958,65.93476397260142,54.009481626700925
ENSG00000125944,150.31917345278987,113.89835953088057,123.67704027381944,128.15691030097858,108.04341545783501,144.65245620246642,134.66229237285802
ENSG00000125945,15.332379242374651,13.2131733395162,17.65976135068692,40.01587483195199,46.45113915387393,10.23797076630234,18.177510999253787
ENSG00000088280,0.26209195286110515,1.0938917847753145,0.7674793136088469,0.9141179995802992,1.426123681857966,0.8240677262198292,0.0
ENSG00000007968,6.176011969997746,0.0,1.7426354488846698,0.5472388607569031,1.75631245692809,0.9651017837577424,0.0
ENSG00000117318,43.04860325743656,9.407469349067703,16.55562519356228,29.63265848639467,60.28613746035949,14.215168277292065,25.343558375910078
ENSG00000011007,183.72645895563488,372.4701527159946,254.0356528045279,174.97742041966228,127.44359811512535,285.23044173783893,222.6154863318445
ENSG00000057757,28.04383895613825,39.70827178734391,36.071527739615796,37.47883798279227,26.966702347859716,38.834191598109456,27.149651041779556
ENSG00000011009,36.75839638876997,25.487678585264817,43.30776126792778,33.89854248443611,26.966702347859684,39.55525085855179,35.714025941224996
ENSG00000117305,77.95642090595356,81.48940458465641,99.60843404969835,80.11924656625709,77.9329131758818,87.9250200182246,66.30921107782973
ENSG00000179163,108.81897736737696,112.28301857898356,171.52685580710332,97.65015139988115,176.2350732355817,121.09693020465151,146.44794754599806
ENSG00000189266,187.7233612367667,202.260591004956,165.2273322297904,166.21712292368446,206.26934343963848,151.31943622711609,179.61882867340447
ENSG00000188529,278.5209463898072,294.5421536928687,246.92357938328288,270.50025556082187,287.0484276845341,260.04516669144067,222.7586880953331
ENSG00000185436,13.303026209770026,10.824811987821047,1.0153635455563892,5.788053506949852,9.885093842636834,9.662575416274745,37.149075967595095
ENSG00000001460,7.320426224845657,14.76459091432806,4.097881274387976,7.800762870056246,10.06542866100448,4.9626904604228725,3.3533598546642907
ENSG00000001461,32.67850093420855,23.850078995862685,34.844211521524834,56.23119487100279,69.25590867186716,41.90283887035101,23.410383882470907
ENSG00000117602,10.549201102659481,11.4858637401408,8.222992645809072,9.979121495418266,8.038151661381264,10.609871975080301,12.817431822299357
ENSG00000184454,7.778859368155555,7.907092544380659,14.442648983744073,15.237330398290641,17.554107545730986,12.673059280109838,7.584632703937429
ENSG00000133226,136.81651490854185,124.03965246195764,96.9270498003157,175.64223797940656,153.87234020087016,75.18396315547172,99.10970238721941
ENSG00000169504,77.71026402331769,76.57242493427205,38.26432577849826,30.013540986219816,18.021017434386987,67.05851122113864,78.53590043845243
ENSG00000020633,1.113890799659697,0.4375567139101258,0.6578394116647259,7.312943996642394,7.9085040539396285,3.605296302211753,4.4861011378047735
ENSG00000117614,22.75386848999252,51.09050026447804,24.61826387906718,26.482285358173453,18.426024182804564,15.48696740317544,25.695747982325173
ENSG00000117616,258.8967925970104,172.5115846376068,208.0071729675349,488.72392467159233,556.5424190133114,139.3611262146373,181.7173518629472
ENSG00000183726,168.4361354501976,211.5649383554179,236.60781474055764,128.16136209473024,113.65519641430632,259.99392469439243,154.90619125208462
ENSG00000204178,13.825350513423315,19.36188459052311,18.74842323244468,21.938831989927177,17.24313178973723,19.159574634611076,14.099175004529307
ENSG00000157978,17.363591877048233,8.313577564292395,16.55562519356226,24.07177398894787,21.13256001298624,9.270761919973074,6.059149588723327
ENSG00000117643,5.669079510707747,7.732858787370268,19.768404472535813,17.308805817131475,16.34146717837081,9.90832104821409,5.825305681351259
ENSG00000162430,8.078294960894112,5.7752847878265525,25.89888351640786,20.82938072269692,9.16654745501937,10.45117404428959,10.696989536221064
ENSG00000117640,73.09910814604127,65.56999895189895,80.00885800163134,97.47312751124987,92.0339887680315,70.6029699713758,48.44098104013661
ENSG00000236528,1.9656896464582885,3.3910645328034748,3.2891970583236296,4.570589997901497,10.112513380447394,3.3992793706567954,3.20435795557484
ENSG00000182749,3.7291189495020576,3.628554555170129,5.698601221762196,6.629502483805653,6.368758557571884,5.2330160656323335,3.729445908115978
ENSG00000117632,343.59699113442167,139.8021775576229,137.82138293859094,58.19509934063504,57.52982083235897,38.789764674600725,21.03475607940869
ENSG00000158006,18.101340368140363,18.355020530367568,28.220558311177374,22.98459728777423,26.776141070615715,17.03778472544903,16.59241027395231
ENSG00000175087,35.775551565540866,37.52048821779333,49.88615538457508,48.676783477650936,44.209834137596815,32.96270904879312,17.303532960104143
ENSG00000130695,447.65305548676776,286.0527017187449,333.19566200818326,304.97888090380536,222.68329399798716,435.6042569703824,481.52760914229174
ENSG00000158062,73.84440771861628,37.41109903931576,39.14144499405119,40.44972148142824,56.656004451993724,27.297243431031838,38.335773359422674
ENSG00000198830,700.2681874382147,335.99025671988886,337.6648219760521,285.0099828664003,302.9202010196668,300.316112023797,298.1200323676079
ENSG00000117676,423.1675018937282,170.4295450662252,448.53446673497706,450.6419381469986,448.9843130075483,360.77433102178946,295.46253812325955
ENSG00000117713,44.04062415268547,23.130804891735764,48.57909732902604,65.89408008442432,60.04543487632545,27.29436794738783,33.16803801595809
ENSG00000060642,14.754530328562966,18.25252561383029,25.36182342486649,28.61837048972542,28.20084681970718,11.909390560133048,7.0690912398009935
ENSG00000204160,5.897068939374868,8.800888740897136,7.126593626367862,5.71323749737687,8.184782083750845,13.841457007784598,2.330442149508974
ENSG00000198746,35.32791311197255,23.3665043042355,33.373595014350656,37.58731934816122,32.80530214227069,28.2970553533426,24.29773928249382
ENSG00000090273,81.45866451005573,79.64416634237348,80.43447298213263,86.47560229068456,68.41913990003633,67.08386391433322,100.78856599127363
ENSG00000090020,13.825350513423295,5.9070156377866985,10.086870978859132,26.585598487793703,39.80181548458141,7.62262646753342,13.574825520889776
ENSG00000186501,48.299420259080456,34.238812863467366,65.02040176179558,64.6093758052767,60.9495905778705,41.79606993646245,44.10361767945736
ENSG00000142733,3.5382413636249197,0.5469458923876571,5.920554704982532,0.9902944995453242,2.0743617190661268,21.425760881715515,11.127861263905343
ENSG00000158195,154.81321646766375,132.08823977704586,150.59987116758387,260.67964607633337,200.85423718646268,146.38586021977673,194.798447460224
ENSG00000126705,1.2449367760902468,1.203280963252846,2.960277352491272,3.7326484982862236,4.019075830690634,0.5150423288873933,2.4469642569844234
ENSG00000000938,157.40933153016042,26.1847673045472,24.69549073739559,12.240922256029648,39.90343644003008,127.6509887068709,102.11079066872529
ENSG00000126709,45.73504577426285,45.28711988969805,51.42111401179272,16.530300492410372,35.9123872613324,35.01906435746998,16.13831188534963
ENSG00000009780,10.876352254836693,9.117340343146738,9.180870422751287,16.163271815824558,20.769022488255747,13.306868448007025,5.772142725003616
ENSG00000117758,71.88744366949571,63.80959329719045,88.2176622301568,57.22429886385828,52.80214095389873,82.9484030282148,73.83715084554423
ENSG00000117751,27.19204010933966,21.112111446163553,27.629255289918433,28.18530498705924,20.613969583219713,36.56800535100494,11.593949693807172
ENSG00000130775,133.6295604042613,65.8711413426153,114.6212739276895,87.04224029503423,101.98931656694836,126.25469319052084,482.42082725391487
ENSG00000117748,97.08813537897899,103.71229928933208,104.59218680628977,84.81556688478335,82.6089041941057,112.07121368988449,123.67702783649874
ENSG00000227050,2.8628987975842617,3.5901750967460213,2.8741990204525507,5.486773802144471,7.556237367562691,1.9841352271383703,2.3887032032466986
